"country","stateProvince","municipality","country.new","stateProvince.new","municipality.new","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","Minas Gerais","João Monlevade","brazil","minas gerais","joao monlevade","municipality","brazil_NA_joao monlevade","brazil_minas gerais_joao monlevade",-19.83856092,-43.16166581,"county"
"Brazil","Minas Gerais","João Pinheiro","brazil","minas gerais","joao pinheiro","municipality","brazil_NA_joao pinheiro","brazil_minas gerais_joao pinheiro",-17.60544274,-45.93465619,"county"
"Brazil","Minas Gerais","Joaquim Felício","brazil","minas gerais","joaquim felicio","municipality","brazil_NA_joaquim felicio","brazil_minas gerais_joaquim felicio",-17.67646642,-44.11153188,"county"
"Brazil","Minas Gerais","Jordânia","brazil","minas gerais","jordania","municipality","brazil_NA_jordania","brazil_minas gerais_jordania",-15.88350307,-40.31388338,"county"
"Brazil","Minas Gerais","José Gonçalves de Minas","brazil","minas gerais","jose goncalves de minas","municipality","brazil_NA_jose goncalves minas","brazil_minas gerais_jose goncalves minas",-16.9012244,-42.6564214,"county"
"Brazil","Minas Gerais","José Raydan","brazil","minas gerais","jose raydan","municipality","brazil_NA_jose raydan","brazil_minas gerais_jose raydan",-18.24706209,-42.48058269,"county"
"Brazil","Minas Gerais","Josenópolis","brazil","minas gerais","josenopolis","municipality","brazil_NA_josenopolis","brazil_minas gerais_josenopolis",-16.54240337,-42.55067381,"county"
"Brazil","Minas Gerais","Nova União","brazil","minas gerais","nova uniao","municipality","brazil_NA_nova uniao","brazil_minas gerais_nova uniao",-19.63554987,-43.57279315,"county"
"Brazil","Minas Gerais","Juatuba","brazil","minas gerais","juatuba","municipality","brazil_NA_juatuba","brazil_minas gerais_juatuba",-19.9565339,-44.35486371,"county"
"Brazil","Minas Gerais","Juiz de Fora","brazil","minas gerais","juiz de fora","municipality","brazil_NA_juiz fora","brazil_minas gerais_juiz fora",-21.74594544,-43.46526982,"county"
"Brazil","Minas Gerais","Juramento","brazil","minas gerais","juramento","municipality","brazil_NA_juramento","brazil_minas gerais_juramento",-16.84022218,-43.56530951,"county"
"Brazil","Minas Gerais","Juruaia","brazil","minas gerais","juruaia","municipality","brazil_NA_juruaia","brazil_minas gerais_juruaia",-21.2214988,-46.52694169,"county"
"Brazil","Minas Gerais","Juvenília","brazil","minas gerais","juvenilia","municipality","brazil_NA_juvenilia","brazil_minas gerais_juvenilia",-14.3993,-43.95055,"county"
"Brazil","Minas Gerais","Ladainha","brazil","minas gerais","ladainha","municipality","brazil_NA_ladainha","brazil_minas gerais_ladainha",-17.62641074,-41.82251488,"county"
"Brazil","Minas Gerais","Lagamar","brazil","minas gerais","lagamar","municipality","brazil_NA_lagamar","brazil_minas gerais_lagamar",-18.10452852,-46.73561187,"county"
"Brazil","Minas Gerais","Lagoa da Prata","brazil","minas gerais","lagoa da prata","municipality","brazil_NA_lagoa prata","brazil_minas gerais_lagoa prata",-20.0112581,-45.49482833,"county"
"Brazil","Minas Gerais","Lagoa dos Patos","brazil","minas gerais","lagoa dos patos","municipality","brazil_NA_lagoa patos","brazil_minas gerais_lagoa patos",-17.00814341,-44.64712785,"county"
"Brazil","Minas Gerais","Lagoa Dourada","brazil","minas gerais","lagoa dourada","municipality","brazil_NA_lagoa dourada","brazil_minas gerais_lagoa dourada",-20.89235985,-44.07498105,"county"
"Brazil","Minas Gerais","Lagoa Formosa","brazil","minas gerais","lagoa formosa","municipality","brazil_NA_lagoa formosa","brazil_minas gerais_lagoa formosa",-18.77031549,-46.3374709,"county"
"Brazil","Minas Gerais","Lagoa Grande","brazil","minas gerais","lagoa grande","municipality","brazil_NA_lagoa grande","brazil_minas gerais_lagoa grande",-17.82779805,-46.72472451,"county"
"Brazil","Minas Gerais","Lagoa Santa","brazil","minas gerais","lagoa santa","municipality","brazil_NA_lagoa santa","brazil_minas gerais_lagoa santa",-19.62803609,-43.8871113,"county"
"Brazil","Minas Gerais","Lajinha","brazil","minas gerais","lajinha","municipality","brazil_NA_lajinha","brazil_minas gerais_lajinha",-20.14374918,-41.58875522,"county"
"Brazil","Minas Gerais","Lambari","brazil","minas gerais","lambari","municipality","brazil_NA_lambari","brazil_minas gerais_lambari",-22.00130376,-45.37795373,"county"
"Brazil","Minas Gerais","Lamim","brazil","minas gerais","lamim","municipality","brazil_NA_lamim","brazil_minas gerais_lamim",-20.7801082,-43.47499467,"county"
"Brazil","Minas Gerais","Laranjal","brazil","minas gerais","laranjal","municipality","brazil_NA_laranjal","brazil_minas gerais_laranjal",-21.3570139,-42.45147614,"county"
"Brazil","Minas Gerais","Lassance","brazil","minas gerais","lassance","municipality","brazil_NA_lassance","brazil_minas gerais_lassance",-17.88145175,-44.69578879,"county"
"Brazil","Minas Gerais","Lavras","brazil","minas gerais","lavras","municipality","brazil_NA_lavras","brazil_minas gerais_lavras",-21.26541101,-45.03927628,"county"
"Brazil","Minas Gerais","Leandro Ferreira","brazil","minas gerais","leandro ferreira","municipality","brazil_NA_leandro ferreira","brazil_minas gerais_leandro ferreira",-19.67948188,-45.04146731,"county"
"Brazil","Minas Gerais","Leme do Prado","brazil","minas gerais","leme do prado","municipality","brazil_NA_leme prado","brazil_minas gerais_leme prado",-17.07039662,-42.74450225,"county"
"Brazil","Minas Gerais","Leopoldina","brazil","minas gerais","leopoldina","municipality","brazil_NA_leopoldina","brazil_minas gerais_leopoldina",-21.54911321,-42.64444592,"county"
"Brazil","Minas Gerais","Liberdade","brazil","minas gerais","liberdade","municipality","brazil_NA_liberdade","brazil_minas gerais_liberdade",-22.01622435,-44.33356561,"county"
"Brazil","Minas Gerais","Lima Duarte","brazil","minas gerais","lima duarte","municipality","brazil_NA_lima duarte","brazil_minas gerais_lima duarte",-21.7998623,-43.88748924,"county"
"Brazil","Minas Gerais","Limeira do Oeste","brazil","minas gerais","limeira do oeste","municipality","brazil_NA_limeira oeste","brazil_minas gerais_limeira oeste",-19.40737354,-50.6480095,"county"
"Brazil","Minas Gerais","Lontra","brazil","minas gerais","lontra","municipality","brazil_NA_lontra","brazil_minas gerais_lontra",-15.85658703,-44.2696427,"county"
"Brazil","Minas Gerais","Luisburgo","brazil","minas gerais","luisburgo","municipality","brazil_NA_luisburgo","brazil_minas gerais_luisburgo",-20.43659278,-42.07492909,"county"
"Brazil","Minas Gerais","Luislândia","brazil","minas gerais","luislandia","municipality","brazil_NA_luislandia","brazil_minas gerais_luislandia",-16.19410121,-44.59602404,"county"
"Brazil","Minas Gerais","Luminárias","brazil","minas gerais","luminarias","municipality","brazil_NA_luminarias","brazil_minas gerais_luminarias",-21.53851698,-44.92350433,"county"
"Brazil","Minas Gerais","Luz","brazil","minas gerais","luz","municipality","brazil_NA_luz","brazil_minas gerais_luz",-19.82756882,-45.67981648,"county"
"Brazil","Minas Gerais","Machacalis","brazil","minas gerais","machacalis","municipality","brazil_NA_machacalis","brazil_minas gerais_machacalis",-17.08507016,-40.72019007,"county"
"Brazil","Minas Gerais","Machado","brazil","minas gerais","machado","municipality","brazil_NA_machado","brazil_minas gerais_machado",-21.66657023,-45.92039311,"county"
"Brazil","Minas Gerais","Madre de Deus de Minas","brazil","minas gerais","madre de deus de minas","municipality","brazil_NA_madre deus minas","brazil_minas gerais_madre deus minas",-21.48556796,-44.33289604,"county"
"Brazil","Minas Gerais","Malacacheta","brazil","minas gerais","malacacheta","municipality","brazil_NA_malacacheta","brazil_minas gerais_malacacheta",-17.84421417,-42.11160016,"county"
"Brazil","Minas Gerais","Mamonas","brazil","minas gerais","mamonas","municipality","brazil_NA_mamonas","brazil_minas gerais_mamonas",-15.01593603,-42.95517862,"county"
"Brazil","Minas Gerais","Manga","brazil","minas gerais","manga","municipality","brazil_NA_manga","brazil_minas gerais_manga",-14.64809548,-44.09345005,"county"
"Brazil","Minas Gerais","Manhuaçu","brazil","minas gerais","manhuacu","municipality","brazil_NA_manhuacu","brazil_minas gerais_manhuacu",-20.19527805,-42.10728608,"county"
"Brazil","Minas Gerais","Manhumirim","brazil","minas gerais","manhumirim","municipality","brazil_NA_manhumirim","brazil_minas gerais_manhumirim",-20.3478448,-41.93991372,"county"
"Brazil","Minas Gerais","Mantena","brazil","minas gerais","mantena","municipality","brazil_NA_mantena","brazil_minas gerais_mantena",-18.68541046,-41.08071575,"county"
"Brazil","Minas Gerais","Maravilhas","brazil","minas gerais","maravilhas","municipality","brazil_NA_maravilhas","brazil_minas gerais_maravilhas",-19.50128945,-44.67158615,"county"
"Brazil","Minas Gerais","Mar de Espanha","brazil","minas gerais","mar de espanha","municipality","brazil_NA_mar espanha","brazil_minas gerais_mar espanha",-21.87806989,-43.01927982,"county"
"Brazil","Minas Gerais","Maria da Fé","brazil","minas gerais","maria da fe","municipality","brazil_NA_maria fe","brazil_minas gerais_maria fe",-22.32290983,-45.31397686,"county"
"Brazil","Minas Gerais","Mariana","brazil","minas gerais","mariana","municipality","brazil_NA_mariana","brazil_minas gerais_mariana",-20.32948798,-43.33199036,"county"
"Brazil","Minas Gerais","Marilac","brazil","minas gerais","marilac","municipality","brazil_NA_marilac","brazil_minas gerais_marilac",-18.4936041,-42.07555271,"county"
"Brazil","Minas Gerais","Mário Campos","brazil","minas gerais","mario campos","municipality","brazil_NA_mario campos","brazil_minas gerais_mario campos",-20.07683704,-44.17592448,"county"
"Brazil","Minas Gerais","Maripá de Minas","brazil","minas gerais","maripa de minas","municipality","brazil_NA_maripa minas","brazil_minas gerais_maripa minas",-21.69488879,-42.95721006,"county"
"Brazil","Minas Gerais","Marliéria","brazil","minas gerais","marlieria","municipality","brazil_NA_marlieria","brazil_minas gerais_marlieria",-19.70583637,-42.61484768,"county"
"Brazil","Minas Gerais","Marmelópolis","brazil","minas gerais","marmelopolis","municipality","brazil_NA_marmelopolis","brazil_minas gerais_marmelopolis",-22.46379349,-45.17315648,"county"
"Brazil","Minas Gerais","Martinho Campos","brazil","minas gerais","martinho campos","municipality","brazil_NA_martinho campos","brazil_minas gerais_martinho campos",-19.41361829,-45.19094482,"county"
"Brazil","Minas Gerais","Martins Soares","brazil","minas gerais","martins soares","municipality","brazil_NA_martins soares","brazil_minas gerais_martins soares",-20.25950557,-41.84341378,"county"
"Brazil","Minas Gerais","Mata Verde","brazil","minas gerais","mata verde","municipality","brazil_NA_mata verde","brazil_minas gerais_mata verde",-15.76182044,-40.70269842,"county"
"Brazil","Minas Gerais","Materlândia","brazil","minas gerais","materlandia","municipality","brazil_NA_materlandia","brazil_minas gerais_materlandia",-18.46190069,-43.04788055,"county"
"Brazil","Minas Gerais","Mateus Leme","brazil","minas gerais","mateus leme","municipality","brazil_NA_mateus leme","brazil_minas gerais_mateus leme",-20.02792166,-44.43754696,"county"
"Brazil","Minas Gerais","Matias Barbosa","brazil","minas gerais","matias barbosa","municipality","brazil_NA_matias barbosa","brazil_minas gerais_matias barbosa",-21.87138457,-43.30871549,"county"
"Brazil","Minas Gerais","Matias Cardoso","brazil","minas gerais","matias cardoso","municipality","brazil_NA_matias cardoso","brazil_minas gerais_matias cardoso",-14.90284742,-43.76191637,"county"
"Brazil","Minas Gerais","Matipó","brazil","minas gerais","matipo","municipality","brazil_NA_matipo","brazil_minas gerais_matipo",-20.31169721,-42.31871111,"county"
"Brazil","Minas Gerais","Mato Verde","brazil","minas gerais","mato verde","municipality","brazil_NA_mato verde","brazil_minas gerais_mato verde",-15.42552184,-42.86406665,"county"
"Brazil","Minas Gerais","Matozinhos","brazil","minas gerais","matozinhos","municipality","brazil_NA_matozinhos","brazil_minas gerais_matozinhos",-19.52451888,-44.05207845,"county"
"Brazil","Minas Gerais","Matutina","brazil","minas gerais","matutina","municipality","brazil_NA_matutina","brazil_minas gerais_matutina",-19.19396864,-45.99686747,"county"
"Brazil","Minas Gerais","Medeiros","brazil","minas gerais","medeiros","municipality","brazil_NA_medeiros","brazil_minas gerais_medeiros",-19.99026543,-46.34033202,"county"
"Brazil","Minas Gerais","Medina","brazil","minas gerais","medina","municipality","brazil_NA_medina","brazil_minas gerais_medina",-16.27091345,-41.51091964,"county"
"Brazil","Minas Gerais","Mendes Pimentel","brazil","minas gerais","mendes pimentel","municipality","brazil_NA_mendes pimentel","brazil_minas gerais_mendes pimentel",-18.62992415,-41.35510435,"county"
"Brazil","Minas Gerais","Mercês","brazil","minas gerais","merces","municipality","brazil_NA_merces","brazil_minas gerais_merces",-21.18944948,-43.33487609,"county"
"Brazil","Minas Gerais","Mesquita","brazil","minas gerais","mesquita","municipality","brazil_NA_mesquita","brazil_minas gerais_mesquita",-19.24762227,-42.61254043,"county"
"Brazil","Minas Gerais","Minas Novas","brazil","minas gerais","minas novas","municipality","brazil_NA_minas novas","brazil_minas gerais_minas novas",-17.36184156,-42.435691,"county"
"Brazil","Minas Gerais","Minduri","brazil","minas gerais","minduri","municipality","brazil_NA_minduri","brazil_minas gerais_minduri",-21.67524889,-44.61440023,"county"
"Brazil","Minas Gerais","Mirabela","brazil","minas gerais","mirabela","municipality","brazil_NA_mirabela","brazil_minas gerais_mirabela",-16.25998469,-44.15764578,"county"
"Brazil","Minas Gerais","Miradouro","brazil","minas gerais","miradouro","municipality","brazil_NA_miradouro","brazil_minas gerais_miradouro",-20.8495402,-42.40013138,"county"
"Brazil","Minas Gerais","Miraí","brazil","minas gerais","mirai","municipality","brazil_NA_mirai","brazil_minas gerais_mirai",-21.15088469,-42.61841597,"county"
"Brazil","Minas Gerais","Miravânia","brazil","minas gerais","miravania","municipality","brazil_NA_miravania","brazil_minas gerais_miravania",-14.75326474,-44.42266377,"county"
"Brazil","Minas Gerais","Moeda","brazil","minas gerais","moeda","municipality","brazil_NA_moeda","brazil_minas gerais_moeda",-20.33077985,-43.99288512,"county"
"Brazil","Minas Gerais","Moema","brazil","minas gerais","moema","municipality","brazil_NA_moema","brazil_minas gerais_moema",-19.84191753,-45.40830037,"county"
"Brazil","Minas Gerais","Monjolos","brazil","minas gerais","monjolos","municipality","brazil_NA_monjolos","brazil_minas gerais_monjolos",-18.38820163,-44.02362042,"county"
"Brazil","Minas Gerais","Monsenhor Paulo","brazil","minas gerais","monsenhor paulo","municipality","brazil_NA_monsenhor paulo","brazil_minas gerais_monsenhor paulo",-21.7335259,-45.48261429,"county"
"Brazil","Minas Gerais","Montalvânia","brazil","minas gerais","montalvania","municipality","brazil_NA_montalvania","brazil_minas gerais_montalvania",-14.46683137,-44.50068009,"county"
"Brazil","Minas Gerais","Monte Alegre de Minas","brazil","minas gerais","monte alegre de minas","municipality","brazil_NA_monte alegre minas","brazil_minas gerais_monte alegre minas",-18.84482253,-48.88664969,"county"
"Brazil","Minas Gerais","Monte Azul","brazil","minas gerais","monte azul","municipality","brazil_NA_monte azul","brazil_minas gerais_monte azul",-15.20750394,-42.96857542,"county"
"Brazil","Minas Gerais","Monte Belo","brazil","minas gerais","monte belo","municipality","brazil_NA_monte belo","brazil_minas gerais_monte belo",-21.31510995,-46.32694545,"county"
"Brazil","Minas Gerais","Monte Carmelo","brazil","minas gerais","monte carmelo","municipality","brazil_NA_monte carmelo","brazil_minas gerais_monte carmelo",-18.7100786,-47.46111432,"county"
"Brazil","Minas Gerais","Monte Formoso","brazil","minas gerais","monte formoso","municipality","brazil_NA_monte formoso","brazil_minas gerais_monte formoso",-16.87883597,-41.26618501,"county"
"Brazil","Minas Gerais","Monte Santo de Minas","brazil","minas gerais","monte santo de minas","municipality","brazil_NA_monte santo minas","brazil_minas gerais_monte santo minas",-21.18918378,-46.94699571,"county"
"Brazil","Minas Gerais","Montes Claros","brazil","minas gerais","montes claros","municipality","brazil_NA_montes claros","brazil_minas gerais_montes claros",-16.62091796,-43.93075072,"county"
"Brazil","Minas Gerais","Monte Sião","brazil","minas gerais","monte siao","municipality","brazil_NA_monte siao","brazil_minas gerais_monte siao",-22.42044824,-46.51940436,"county"
"Brazil","Minas Gerais","Montezuma","brazil","minas gerais","montezuma","municipality","brazil_NA_montezuma","brazil_minas gerais_montezuma",-15.19129422,-42.46943392,"county"
