order,source,status,country_code,state_code,county_code,code,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,loc,loc.correct,latitude.gazetteer,longitude.gazetteer
43153,splink,573,,,,,Brazil,São Paulo,Nova Odessa,coletado e cultivado no jardim botanico plantarum ( 16 ) | coletado e cultivado no jardim botanico plantarum; no bosque dos abacateiros ( 5 ) | coletado e cultivado no jardim botanico plantarum no bosque dos abacateiros ( 4 ) | coletado e cultivado no jardim botanico plantarum no bosque dos abacateiros proximo ao viveiro de passaros ( 3 ) | coletado e cultivado no jardim botanico plantarum; no bosque das jabuticabeiras ( 3 ) | coletado e cultivado no jardim botanico plantarum no bosque das heliconias ( 2 ),,brazil_sao paulo_nova odessa_coletado e cultivado no jardim botanico plantarum,,-22.77,-47.29
43154,gbif,553,,,,,Brazil,São Paulo,Pereira Barreto,fazenda lagoinha 2 mata da lagoinha ( 37 ) | fazenda lagoinha 2 ( 33 ) | fazenda lagoinha 2; mata da lagoinha ( 11 ) | faz lagoinha 2; mata da lagoinha ( 2 ) | faz lagoinha 2 mata da lagoinha ( 1 ) | faz lagoinha 2 mata de lagoinha ( 1 ),,brazil_sao paulo_pereira barreto_fazenda lagoinha 2,,-20.63105263,-51.10105263
42795,gbif_splink,537,,,,,Brazil,São Paulo,Botucatu,a margem da rodovia municipal (estrada do roberto) que liga vitoriana ao rio bonito campo e nautica a mais ou menos 5 km de vitoriana fazenda gold farm ( 141 ) | a margem da rodovia municipal (estrada do roberto) que liga vitoriana ao rio bonito campo e nautica mais ou menos 5 km de vitoriana fazenda gold farm ( 84 ) | a margem da rodovia municipal (estrada d ( 29 ) | a margem da rodovia municipal (estrada do roberto) que liga victoriana ao rio bonito campo e nautica a mais ou menos 5 km de victoriana fazenda gold farm ( 27 ) | a margem da rodovia municipal (estrada do roberto) que liga victoriana ao rio bonito campo e nautica a mais ou menos 5 km de vitoriana fazenda gold farm ( 20 ) | a margem da rodovia municipal (estrada do roberto) que liga victoriana ao rio bonito campo e nautica a mais ou menos 5km de vitoriana fazenda gold farm ( 13 ),,brazil_sao paulo_a margem rodovia municipal,,-22.76326101,-48.26851191
43113,gbif_splink,525,,,,,Brazil,São Paulo,Itirapina,estrada entre itirapina e sao carlos a ca 9 km de itirapina ( 25 ) | estrada entre itirapina e sao carlos a ca 9km de itirapina ( 15 ) | estrada entre itirapina e sao carlos ca 9 km de itirapina ( 12 ) | estrada entre itirapina e sao carlos ( 6 ) | estrada entre itirapina e sao carlos a ( 5 ) | estrada entre itirapina e sao carlos a cerca de 9 km de itirapina ( 5 ),,brazil_sao paulo_itirapina_estrada entre itirapina e sao carlos,,-22.18091564,-47.88215325
42764,gbif_reflora_splink,525,,,,,Brazil,São Paulo,São Paulo,parque do estado sao paulo - sp brasil ( 270 ) | parque do estado ( 114 ) | parque do estado sao paulo - sp 04301-902 brasil ( 41 ) | parque do estado sao paulo - state of sao paulo brazil ( 30 ) | parque do estado sao paulo ( 22 ) | parque do estado s paulo ( 18 ),NA,brazil_sao paulo_parque estado,,-23.6374103,-46.62086656
42796,gbif_splink,502,,,,,Brazil,São Paulo,Bertioga ( 489 ) | guaratuba ( 13 ),guaratuba fazenda tres marias estrada da captacao ( 400 ) | guaratuba fazenda tres marias estrada de captacao ( 31 ) | guaratuba fazenda tres marias ( 23 ) | serra de aracatuba ( 6 ) | guaratuba faz tres marias estrada da captacao ( 4 ) | guaratuba fazenda tres irmaos estrada da captacao ( 4 ),,brazil_sao paulo_guaratuba,,-23.7239607,-46.10447599
43156,gbif_splink,502,,,,,Brazil,São Paulo,São Sebastião,parque estadual da serra do mar cachoeira do sitio urucurana trilha do escorrega as margens do rio una ( 40 ) | parque estadual da serra do mar cachoeira do sitio urucurana trilha do escorrega as margens do rio una floresta ombrofila densa de encosta interior de mata ( 6 ) | parque estadual da serra do mar cachoeira do sitio urucurana trilha do escorrega a margens do rio una floresta ombrofila densa area aberta ( 4 ) | parque estadual da serra do mar cachoeira do sitio urucurana trilha do escorrega a margens do rio una floresta ombrofila densa area aberta margem da cachoeira ( 4 ) | parque estadual da serra do mar cachoeira do sitio urucurana trilha do escorrega margem do rio una ( 4 ) | parque estadual da serra do mar cachoeira do sitio urucurana trilha do escorrega as margens do rio una area perturbada ( 3 ),,brazil_sao paulo_sao sebastiao_parque estadual serra mar cachoeira sitio urucurana,,-23.70442965,-45.70102295
43027,gbif_reflora,496,,,,,Brazil,São Paulo,iporanga/apiai,parque estadual turistico do alto ribeira (petar) nucleo santana floresta ombrofila densa ( 174 ) | parque estadual turistico do alto ribeira (petar) nucleo santana ( 56 ) | parque estadual turistico do alto ribeira (petar) nucleo ouro grosso floresta ombrofila densa ( 49 ) | parque estadual turistico do alto ribeira (petar) nucleo caboclos - floresta ombrofila densa ( 40 ) | parque estadual turistico do alto ribeira (petar) ( 38 ) | parque estadual turistico do alto ribeira (petar) nucleo casa de pedra floresta ombrofila densa ( 25 ),,brazil_sao paulo_iporanga/apiai_parque estadual turistico alto ribeira,,,
43028,gbif_jabot,493,,,,,Brazil,São Paulo,Cubatão ( 241 ) | São Bernardo do Campo ( 100 ) | Praia Grande ( 97 ) | Santos ( 33 ) | São Vicente ( 22 ),nucleo itutinga-piloes parque estadual da serra do mar ( 203 ) | nucleo itutinga-piloes mata proxima a estrada de manutencao parque estadual da serra do mar ( 77 ) | nucleo itutinga-piloes trilha da ferradura parque estadual da serra do mar ( 76 ) | nucleo itutinga-piloes trilha escondida proximo a vila de paranapiacaba vale do rio quilombo parque estadual da serra do mar ( 33 ) | nucleo itutinga-piloes caminhos do mar calcada do lorena setor a parque estadual da serra do mar ( 30 ) | nucleo itutinga-piloes mata entre trem e sitio da maninha parque estadual da serra do mar ( 22 ),,brazil_sao paulo_nucleo itutinga piloes,,-23.89429287,-46.49529926
43502,gbif_splink,478,,,,,Brazil,São Paulo,Bom Sucesso de Itararé,estrada bom sucesso de itarare 2 km antes da mineracao sao judas ( 29 ) | estrada de bom sucesso de itarare 2 km antes da mineracao sao judas ( 6 ) | estrada de bom sucesso de itarare a 2 km antes da mineracao sao judas ( 4 ) | estrada de bom sucesso de itarare a 2km antes da mineracao sao judas ( 4 ) | estrada bom sucesso de itarare 2km antes da mineracao sao judas ( 3 ) | estrada de bom sucesso de itarare 2km antes da mineracao sao judas ( 3 ),,brazil_sao paulo_bom sucesso itarare_estrada bom sucesso itarare,,-24.31834275,-49.18727331
43106,gbif_splink,476,,,,,Brazil,São Paulo,Cunha,serra do mar ( 57 ) | serra do mar trilha da marcela ( 10 ) | serra do mar estacao experimental da serra do mar - nucleo cunha - trilha da bacia experimental b a cachoeira ( 3 ) | serra do mar perto de rio bonito ( 3 ) | serra do mar - nucleo cunha floresta ombrofila densa montana borda de mata/trilha do rio paraibuna ( 2 ) | serra do mar - nucleo cunha floresta ombrofila densa montana floresta secundaria com aproximadamente 15 anos de regeneracao ( 2 ),,brazil_sao paulo_cunha_serra mar,,-23.12616328,-44.97769478
43031,gbif_splink,470,,,,,Brazil,São Paulo,São Paulo,reserva biologica parque estadual das fontes do ipiranga ( 318 ) | sao paulo reserva biologica parque estadual das fontes do ipiranga ( 40 ) | reserva biologica parque estadual das fontes do ipiranga parque estadual das fontes do ipiranga ( 24 ) | sao paulo reserva biologica parque estadual das fontes do ipiranga instituto astronomico e geofisico da usp ( 9 ) | reserva biologica parque estadual das fontes do ipiranga instituto de botanica ( 6 ) | reserva biologica parque estadual das fontes do ipiranga instituto astronomico e geofisico da usp ( 5 ),,"brazil_sao paulo_sao paulo_reserva biologica, parque estadual fontes ipiranga",,-23.57524538,-46.6287539
43157,gbif_splink,462,,,,,Brazil,São Paulo,Ubatuba,"condominio edificio laranjeiras (trilha) fazenda santa maria ( 50 ) | condominio edificio laranjeiras fazenda santa maria ( 6 ) | condominio laranjeiras (trilha) fazenda santa maria trilha na mata ( 3 ) | fazenda santa maria condominio edificio laranjeiras (trilha) ( 3 ) | condominio edificio &nf;laranjeiras (trilha) fazenda santa maria ( 2 ) | condominio edificio laranjeiras (trilha) fazenda santa maria s23°19'44"""" w44°40'53"""" ( 2 )",,brazil_sao paulo_ubatuba_fazenda santa maria,,-23.43,-45.07
42797,reflora,462,,,,,Brazil,,aba ra ( 456 ) | mpio aba ra ( 1 ),mata do barbado ( 11 ) | pico do barbado ( 10 ) | encosta da serra do rei ( 9 ) | base da encosta da serra da tromba ( 8 ) | campos da serra do bicota ( 8 ) | mata do cigano ( 8 ),,brazil_NA_aba ra,,-13.15999894,-42.5235252
43158,gbif_reflora_splink,461,,,,,Brazil,São Paulo,Bauru,"mata proxima ao ipmet ( 88 ) | mata proxima ao ipmet folha cartografica: sf-22-z-b coordenada calculada coordenadas da etiqueta nao correspondem ao local (28º2127""""s & 55º0139""""w alt 628m) ( 1 ) | mata proxima ao ipmet folha cartografica: sf-22-z-b coordenada calculada coordenadas da etiqueta nao correspondem ao local (28º2127""s & 55º0139""w alt 628m) ( 1 )",,brazil_sao paulo_bauru_mata proxima ao ipmet,,-22.35972211,-49.02666683
42798,gbif_splink,461,,,,,Brazil,São Paulo,parque do estado ( 4 ),"parque do estado ( 82 ) | parque do estado sao paulo ( 29 ) | parque do estado s paulo ( 19 ) | parque do estado sao paulo estado de sao paulo ( 15 ) | parque do estado roadside just inside edge of tall secondary forest ( 8 ) | parque do estado (on old maps ""parque de agua funda"") grounds of the instituto de botanica ca 10 km s and ca 1 km e of center of sao paulo (praca da se) spontaneous along road ( 6 )",,brazil_sao paulo_parque estado,,-22.7492222,-47.96864285
42799,gbif_splink,458,,,,,Brazil,São Paulo,Bertioga,guaratuba fazenda tres marias estrada da captacao ( 393 ) | guaratuba fazenda tres marias estrada de captacao ( 31 ) | fazenda tres marias estrada da captacao ( 9 ) | guaratuba faz tres marias estrada da captacao ( 4 ) | guaratuba fazenda tres mariasestrada de captacao ( 3 ) | guratuba fazenda tres marias estrada de captacao ( 3 ),,"brazil_sao paulo_bertioga_fazenda tres marias, estrada captacao",,-23.7619345,-46.03323365
43159,gbif_splink,458,,,,,Brazil,São Paulo,Campinas,campo experimental instituto agronomico ( 64 ) | campo experimental do instituto agronomico ( 23 ) | campo experimental instituto agronomico estufa ( 1 ) | campo experimental instituto agronomico folha no herbario ( 1 ) | campo experimental instituto agronomico secao de genetica d-326 ( 1 ),,brazil_sao paulo_campinas_campo experimental instituto agronomico,,-22.90390154,-47.06055421
42800,gbif_splink,452,,,,,Brazil,São Paulo,Bauru,campus da unesp ( 181 ) | campus da unesp trilha da educacao fisica ( 136 ) | campus da unesp departamento de educacao fisica ( 22 ) | campus da unesp trilha proxima ao departamento de matematica ( 20 ) | campus unesp ( 17 ) | campus da unesp gleba ii (plantio de mudas nativas) ( 10 ),,brazil_sao paulo_bauru_campus unesp,,-22.30478903,-49.06773633
43160,gbif_splink,452,,,,,Brazil,São Paulo,Ilha Solteira,fazenda santa isabel,,brazil_sao paulo_ilha solteira_fazenda santa isabel,,-20.43054322,-51.34027161
43030,gbif_splink,451,,,,,Brazil,São Paulo,Ubatuba,fazenda capricornio parcela g (parque estadual da serra do mar nucleo picinguaba) ( 222 ) | fazenda capricornio parcela i (parque estadual da serra do mar nucleo picinguaba) ( 158 ) | fazenda capricornio (parque estadual da serra do mar nucleo picinguaba) ( 13 ) | fazenda capricornio parcela f (parque estadual da serra do mar nucleo picinguaba) ( 7 ) | fazenda capricornio casa da farinha (parque estadual da serra do mar nucleo picinguaba) ( 5 ) | fazenda capricornio parcela e (parque estadual da serra do mar nucleo picinguaba) ( 5 ),,"brazil_sao paulo_ubatuba_fazenda capricornio, parque estadual serra mar nucleo picinguaba",brazil_sao paulo_ubatuba_fazenda capricornio,-23.37296564,-45.07392327
42801,gbif_jabot_splink,441,,,,,Brazil,São Paulo,Guapiara,fazenda sao jeronimo ( 429 ) | fazenda sao jeronimo relevo: ondulado vegetacao: floresta ombrofila densa montana ( 8 ) | fazenda sao jeronimo proximo a lagoa relevo: ondulado vegetacao: floresta ombrofila densa montana ( 1 ) | fazenda sao jeronimo relevo: ondulado vegetacao: floresta estacional semidecidual submontana ( 1 ) | fazenda sao jeronimo relevo: ondulado vegetacao: floresta ombrofila densa montana orla da floresta ( 1 ) | fazenda sao jeronimo revelo: ondulado vegetacao: floresta ombrofila densa montana ( 1 ),,brazil_sao paulo_guapiara_fazenda sao jeronimo,,-24.30535656,-48.52049383
42802,gbif_splink,427,,,,,Brazil,São Paulo,Botucatu,a margem da rodovia municipal (estrada do roberto) que liga vitoriana ao rio bonito campo e nautica a mais ou menos 5 km de vitoriana fazenda gold farm ( 141 ) | a margem da rodovia municipal (estrada do roberto) que liga vitoriana ao rio bonito campo e nautica mais ou menos 5 km de vitoriana fazenda gold farm ( 84 ) | a margem da rodovia municipal (estrada do roberto) que liga victoriana ao rio bonito campo e nautica a mais ou menos 5 km de victoriana fazenda gold farm ( 26 ) | a margem da rodovia municipal (estrada do roberto) que liga victoriana ao rio bonito campo e nautica a mais ou menos 5 km de vitoriana fazenda gold farm ( 19 ) | a margem da rodovia municipal (estrada do roberto) que liga vitoriana ao rio bonito campo e nautica a mais ou menos 5km de vitoriana fazenda gold farm ( 13 ) | a margem da rodovia municipal (estrada do roberto) que liga victoriana ao rio bonito campo e nautica a mais ou menos 5km de vitoriana fazenda gold farm ( 12 ),,"brazil_sao paulo_botucatu_a margem rodovia municipal, estrada roberto, fazenda gold farm",,-22.80253398,-48.26172775
42803,gbif_reflora_splink,398,,,,,Brazil,São Paulo,Itararé,fazenda santa maria do espinho ( 202 ) | fazenda santa maria do espinho corrego do peao ( 93 ) | fazenda santa maria do espinho campo ( 22 ) | fazenda santa maria do espinho campo queimado a dois meses ( 7 ) | fazenda santa maria do espinho area de campo de varzea entre plantacoes de pinus ( 6 ) | fazenda santa maria do espinho campo natural ( 5 ),,brazil_sao paulo_itarare_fazenda santa maria espinho,,-24.07657633,-49.22031032
43164,gbif_splink,398,,,,,Brazil,São Paulo,Rio Claro,floresta estadual navarro de andrade ( 80 ) | floresta estadual navarro de andrade (feena) ( 4 ) | floresta estadual navarro de andrade - feena utimo talhao de arboreto contornado pela trilha da saude ( 2 ) | floresta estadual navarro de andrade - feena ( 1 ) | floresta estadual navarro de andrade - feena ultimo talhao do arboreto pela trilha da saude ( 1 ) | floresta estadual navarro de andrade talhao 91-i ( 1 ),,brazil_sao paulo_rio claro_floresta estadual navarro andrade,,-22.41,-47.56
43163,gbif_splink,397,,,,,Brazil,São Paulo,Pindamonhangaba,parque natural municipal trabiju ( 39 ) | parque natural municipal trabiju trilha da ponte pencil margem do rio ( 12 ) | parque natural municipal trabiju margem do rio ( 6 ) | parque natural municipal trabiju trilha encosta paralela a da caixa d'agua (captacao) ( 5 ) | parque natural municipal trabiju varzea ao lado do quiosque ( 5 ) | parque natural municipal trabiju caminho em direcao ao quiosque ( 4 ),,brazil_sao paulo_pindamonhangaba_parque natural municipal trabiju,,-22.92,-45.459999
43312,gbif,389,,,,,Brazil,São Paulo,Zacarias,mata a beira da estrada ( 42 ) | mata a beira de estrada ( 33 ),,brazil_sao paulo_zacarias_mata a beira estrada,,-21.05025385,-50.05009231
43433,gbif_splink,384,,,,,Brazil,São Paulo,São Paulo,parque estadual alberto loefgren ( 52 ) | parque estadual alberto loefgren ao longo da trilha principal em fragmento margeando os lagos ( 1 ) | parque estadual alberto loefgren ao longo da trilha principal em fragmento margeando os lagos folha cartografica coordenada coletada ( 1 ) | parque estadual alberto loefgren area administrativa ao longo do caminho ( 1 ) | parque estadual alberto loefgren area administrativa arboreto bassoti ( 1 ) | parque estadual alberto loefgren area administrativa prox ao predio da secao de fitotecnia parasitologica ( 1 ),,brazil_sao paulo_sao paulo_parque estadual alberto loefgren,,-23.52765185,-46.6321443
43165,gbif_reflora_splink,376,,,,,Brazil,São Paulo,Santos,area da santa casa de misericordia de santos trilha 2 rio sabao mata de planicie ( 10 ) | area da santa casa de misericordia de santos rua de servidao da sabesp ca 10 msm borda de mata ca 12m alt ( 7 ) | area da santa casa de misericordia de santos trilha 2 mata de planicie ca 16m altura ( 7 ) | area da santa casa de misericordia de santos rua de servidao da sabesp 15msm borda de mata e area antropica ( 6 ) | area da santa casa de misericordia de santos trilha 3 mata ate 20m altura de 15 a 100 msm ( 6 ) | area da santa casa de misericordia de santos rua de servidao da sabesp ca 10 msm borda de mata ca 12 m altura ( 5 ),,brazil_sao paulo_santos_area santa casa misericordia santos,,-23.959999,-46.330002
42804,gbif,376,,,,,Brazil,São Paulo,,"campos das sete lagoas"" fazenda campininha just north of rio moji-guacu 37 km nnw of padua sales (about 27 km nw of city of moji-mirim) ( 44 ) | campos das sete lagoas"" fazenda campininha just north of rio moji-guacu 10 km nne of padua sales (about 27 km nw of city of moji-mirim) ( 38 ) | campos das sete lagoas"" fazenda campininha just north of rio moji-guacu 34 km nnw of padua sales (27 km nw of city of moji-mirim) ( 17 ) | campos das sete lagoas"" fazenda campininha just north of rio moji-guacu ca 4 km nnw of padua sales (about 27 km nw of city of moji-mirim) ( 12 ) | campos das sete lagoas"" fazenda campininha just north of rio moji-guacu 4 km nnw of padua sales (about 27 km nw of city of moji-mirim) ( 10 ) | campos das sete lagoas"" fazenda campininha just north of rio moji-guacu ~4 km nnw of padua sales (about 27 km nw of city of moji-mirim) ( 9 )",,"brazil_sao paulo_campos sete lagoas""_fazenda campininha",brazil_sao paulo_mogi guacu_fazenda campininha,-22.25190245,-47.84680859
