"source","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"ibge","brazil_NA_tamboril piaui","brazil_piaui_tamboril piaui",-8.492043428,-43.08776862,"county"
"ibge","brazil_NA_tanque piaui","brazil_piaui_tanque piaui",-6.660089376,-42.26117146,"county"
"ibge","brazil_NA_teresina","brazil_piaui_teresina",-5.173509362,-42.76697845,"county"
"ibge","brazil_NA_uniao","brazil_piaui_uniao",-4.594668564,-42.79520484,"county"
"ibge","brazil_NA_urucui","brazil_piaui_urucui",-7.79204609,-44.56790234,"county"
"ibge","brazil_NA_valenca piaui","brazil_piaui_valenca piaui",-6.367690901,-41.80005327,"county"
"ibge","brazil_NA_varzea branca","brazil_piaui_varzea branca",-9.322703975,-42.9215927,"county"
"ibge","brazil_NA_vera mendes","brazil_piaui_vera mendes",-7.59415951,-41.5272866,"county"
"ibge","brazil_NA_vila nova piaui","brazil_piaui_vila nova piaui",-7.183850946,-40.94598575,"county"
"ibge","brazil_NA_wall ferraz","brazil_piaui_wall ferraz",-7.264828131,-41.87814095,"county"
"ibge","brazil_NA_abaiara","brazil_ceara_abaiara",-7.360263034,-39.03744667,"county"
"ibge","brazil_NA_acarape","brazil_ceara_acarape",-4.222426778,-38.66316187,"county"
"ibge","brazil_NA_acarau","brazil_ceara_acarau",-2.967872753,-40.08874524,"county"
"ibge","brazil_NA_acopiara","brazil_ceara_acopiara",-6.12239859,-39.49275273,"county"
"ibge","brazil_NA_aiuaba","brazil_ceara_aiuaba",-6.605116011,-40.29881733,"county"
"ibge","brazil_NA_alcantaras","brazil_ceara_alcantaras",-3.592792298,-40.54477817,"county"
"ibge","brazil_NA_altaneira","brazil_ceara_altaneira",-6.986109444,-39.69921196,"county"
"ibge","brazil_NA_alto santo","brazil_ceara_alto santo",-5.517509922,-38.20046543,"county"
"ibge","brazil_NA_amontada","brazil_ceara_amontada",-3.239952928,-39.785688,"county"
"ibge","brazil_NA_antonina norte","brazil_ceara_antonina norte",-6.756589511,-39.98182931,"county"
"ibge","brazil_NA_apuiares","brazil_ceara_apuiares",-3.971159393,-39.32119392,"county"
"ibge","brazil_NA_aquiraz","brazil_ceara_aquiraz",-3.976513591,-38.39448216,"county"
"ibge","brazil_NA_aracati","brazil_ceara_aracati",-4.680617553,-37.68607691,"county"
"ibge","brazil_NA_ararenda","brazil_ceara_ararenda",-4.773091398,-40.74683791,"county"
"ibge","brazil_NA_araripe","brazil_ceara_araripe",-7.263176766,-40.09911414,"county"
"ibge","brazil_NA_aratuba","brazil_ceara_aratuba",-4.426673271,-39.01698585,"county"
"ibge","brazil_NA_arneiroz","brazil_ceara_arneiroz",-6.239126706,-40.15503367,"county"
"ibge","brazil_NA_assare","brazil_ceara_assare",-6.91424109,-39.86942302,"county"
"ibge","brazil_NA_baixio","brazil_ceara_baixio",-6.711900428,-38.75304597,"county"
"ibge","brazil_NA_banabuiu","brazil_ceara_banabuiu",-5.262719149,-38.90340744,"county"
"ibge","brazil_NA_barbalha","brazil_ceara_barbalha",-7.370148639,-39.33546751,"county"
"ibge","brazil_NA_barreira","brazil_ceara_barreira",-4.327481038,-38.62050167,"county"
"ibge","brazil_NA_barro","brazil_ceara_barro",-7.12518856,-38.79446295,"county"
"ibge","brazil_NA_barroquinha","brazil_ceara_barroquinha",-2.971148693,-41.1738617,"county"
"ibge","brazil_NA_baturite","brazil_ceara_baturite",-4.337632435,-38.86945706,"county"
"ibge","brazil_NA_beberibe","brazil_ceara_beberibe",-4.400275264,-38.11463828,"county"
"ibge","brazil_NA_bela cruz","brazil_ceara_bela cruz",-3.053208681,-40.30779903,"county"
"ibge","brazil_NA_boa viagem","brazil_ceara_boa viagem",-5.08812124,-39.80870083,"county"
"ibge","brazil_NA_brejo santo","brazil_ceara_brejo santo",-7.556026009,-38.92120492,"county"
"ibge","brazil_NA_camocim","brazil_ceara_camocim",-2.951208776,-40.80112422,"county"
"ibge","brazil_NA_campos sales","brazil_ceara_campos sales",-6.937025713,-40.27133256,"county"
"ibge","brazil_NA_caninde","brazil_ceara_caninde",-4.398654411,-39.41834375,"county"
"ibge","brazil_NA_capistrano","brazil_ceara_capistrano",-4.471089663,-38.8995677,"county"
"ibge","brazil_NA_caridade","brazil_ceara_caridade",-4.175977916,-39.11866414,"county"
"ibge","brazil_NA_carire","brazil_ceara_carire",-3.951672943,-40.52249509,"county"
"ibge","brazil_NA_caririacu","brazil_ceara_caririacu",-7.020246133,-39.27028647,"county"
"ibge","brazil_NA_carius","brazil_ceara_carius",-6.64609144,-39.4672539,"county"
"ibge","brazil_NA_carnaubal","brazil_ceara_carnaubal",-4.130213007,-41.00993879,"county"
"ibge","brazil_NA_catarina","brazil_ceara_catarina",-6.253826375,-39.91082464,"county"
"ibge","brazil_NA_catunda","brazil_ceara_catunda",-4.63188392,-40.17526237,"county"
"ibge","brazil_NA_caucaia","brazil_ceara_caucaia",-3.783759787,-38.80898959,"county"
"ibge","brazil_NA_chaval","brazil_ceara_chaval",-3.092965563,-41.23296072,"county"
"ibge","brazil_NA_choro","brazil_ceara_choro",-4.772298021,-39.19114974,"county"
"ibge","brazil_NA_chorozinho","brazil_ceara_chorozinho",-4.303531866,-38.47330561,"county"
"ibge","brazil_NA_coreau","brazil_ceara_coreau",-3.643271408,-40.72906877,"county"
"ibge","brazil_NA_crateus","brazil_ceara_crateus",-5.198908048,-40.7196713,"county"
"ibge","brazil_NA_crato","brazil_ceara_crato",-7.202834281,-39.48464062,"county"
"ibge","brazil_NA_croata","brazil_ceara_croata",-4.38855529,-40.97507216,"county"
"ibge","brazil_NA_cruz","brazil_ceara_cruz",-2.896038603,-40.32842018,"county"
"ibge","brazil_NA_deputado irapuan pinheiro","brazil_ceara_deputado irapuan pinheiro",-5.887139761,-39.26631774,"county"
"ibge","brazil_NA_erere","brazil_ceara_erere",-5.980296692,-38.31527115,"county"
"ibge","brazil_NA_eusebio","brazil_ceara_eusebio",-3.876767772,-38.45825847,"county"
"ibge","brazil_NA_farias brito","brazil_ceara_farias brito",-6.914944484,-39.54742121,"county"
"ibge","brazil_NA_forquilha","brazil_ceara_forquilha",-3.831204423,-40.22750919,"county"
"ibge","brazil_NA_fortaleza","brazil_ceara_fortaleza",-3.786206673,-38.527395,"county"
"ibge","brazil_NA_fortim","brazil_ceara_fortim",-4.464757264,-37.87349071,"county"
"ibge","brazil_NA_frecheirinha","brazil_ceara_frecheirinha",-3.717692601,-40.83149515,"county"
"ibge","brazil_NA_general sampaio","brazil_ceara_general sampaio",-4.056072009,-39.44449348,"county"
"ibge","brazil_NA_graca","brazil_ceara_graca",-4.048507026,-40.77672311,"county"
"ibge","brazil_NA_granja","brazil_ceara_granja",-3.234323119,-41.00571757,"county"
"ibge","brazil_NA_granjeiro","brazil_ceara_granjeiro",-6.911477809,-39.25426315,"county"
"ibge","brazil_NA_groairas","brazil_ceara_groairas",-3.912851292,-40.36638792,"county"
"ibge","brazil_NA_guaiuba","brazil_ceara_guaiuba",-4.105330118,-38.67376653,"county"
"ibge","brazil_NA_guaraciaba norte","brazil_ceara_guaraciaba norte",-4.235277231,-40.9188348,"county"
"ibge","brazil_NA_guaramiranga","brazil_ceara_guaramiranga",-4.244473107,-38.94675347,"county"
"ibge","brazil_NA_horizonte","brazil_ceara_horizonte",-4.102419991,-38.46514765,"county"
"ibge","brazil_NA_ibaretama","brazil_ceara_ibaretama",-4.780460221,-38.72487447,"county"
"ibge","brazil_NA_ibiapina","brazil_ceara_ibiapina",-3.951236221,-41.00582468,"county"
"ibge","brazil_NA_ibicuitinga","brazil_ceara_ibicuitinga",-4.974534641,-38.55712262,"county"
"ibge","brazil_NA_icapui","brazil_ceara_icapui",-4.740292688,-37.40935694,"county"
"ibge","brazil_NA_ico","brazil_ceara_ico",-6.389395598,-38.78406701,"county"
"ibge","brazil_NA_ipaporanga","brazil_ceara_ipaporanga",-4.910049809,-40.80386524,"county"
"ibge","brazil_NA_ipaumirim","brazil_ceara_ipaumirim",-6.809555796,-38.74331156,"county"
"ibge","brazil_NA_ipu","brazil_ceara_ipu",-4.368933401,-40.66988547,"county"
"ibge","brazil_NA_iraucuba","brazil_ceara_iraucuba",-3.865791919,-39.81789466,"county"
"ibge","brazil_NA_itaicaba","brazil_ceara_itaicaba",-4.717618055,-37.84822425,"county"
"ibge","brazil_NA_itaitinga","brazil_ceara_itaitinga",-3.999463436,-38.54991648,"county"
"ibge","brazil_NA_itapaje","brazil_ceara_itapaje",-3.734111027,-39.57425837,"county"
"ibge","brazil_NA_itapipoca","brazil_ceara_itapipoca",-3.546759506,-39.40392089,"county"
"ibge","brazil_NA_itapiuna","brazil_ceara_itapiuna",-4.596383988,-38.95209907,"county"
"ibge","brazil_NA_itarema","brazil_ceara_itarema",-3.049077557,-39.88924753,"county"
"ibge","brazil_NA_itatira","brazil_ceara_itatira",-4.62447859,-39.5706372,"county"
"ibge","brazil_NA_jaguaretama","brazil_ceara_jaguaretama",-5.489144628,-38.75139348,"county"
"ibge","brazil_NA_jaguaribara","brazil_ceara_jaguaribara",-5.616444093,-38.5361612,"county"
"ibge","brazil_NA_jaguaribe","brazil_ceara_jaguaribe",-5.961605329,-38.70512138,"county"
"ibge","brazil_NA_jaguaruana","brazil_ceara_jaguaruana",-4.865897018,-37.74890409,"county"
"ibge","brazil_NA_jati","brazil_ceara_jati",-7.688375409,-38.98073633,"county"
"ibge","brazil_NA_jijoca jericoacoara","brazil_ceara_jijoca jericoacoara",-2.879845743,-40.49544606,"county"
"ibge","brazil_NA_juazeiro norte","brazil_ceara_juazeiro norte",-7.18080217,-39.28886541,"county"
"ibge","brazil_NA_jucas","brazil_ceara_jucas",-6.458366517,-39.60787629,"county"
"ibge","brazil_NA_lavras mangabeira","brazil_ceara_lavras mangabeira",-6.778400998,-38.99495356,"county"
"ibge","brazil_NA_limoeiro norte","brazil_ceara_limoeiro norte",-5.157143314,-38.04613502,"county"
"ibge","brazil_NA_madalena","brazil_ceara_madalena",-4.855000127,-39.51548177,"county"
"ibge","brazil_NA_maracanau","brazil_ceara_maracanau",-3.880760521,-38.62866284,"county"
"ibge","brazil_NA_maranguape","brazil_ceara_maranguape",-4.009438032,-38.81409073,"county"
"ibge","brazil_NA_marco","brazil_ceara_marco",-3.189459519,-40.26265916,"county"
"ibge","brazil_NA_martinopole","brazil_ceara_martinopole",-3.16906366,-40.64705169,"county"
"ibge","brazil_NA_massape","brazil_ceara_massape",-3.484891345,-40.38959245,"county"
"ibge","brazil_NA_mauriti","brazil_ceara_mauriti",-7.398433631,-38.71378312,"county"
"ibge","brazil_NA_meruoca","brazil_ceara_meruoca",-3.584107025,-40.44851584,"county"
"ibge","brazil_NA_milha","brazil_ceara_milha",-5.641095901,-39.17122101,"county"
"ibge","brazil_NA_miraima","brazil_ceara_miraima",-3.56083297,-39.91050834,"county"
"ibge","brazil_NA_missao velha","brazil_ceara_missao velha",-7.311422621,-39.15642218,"county"
"ibge","brazil_NA_mombaca","brazil_ceara_mombaca",-5.788384613,-39.74854207,"county"
"ibge","brazil_NA_monsenhor tabosa","brazil_ceara_monsenhor tabosa",-4.915163616,-40.04444076,"county"
"ibge","brazil_NA_morada nova","brazil_ceara_morada nova",-5.037089563,-38.43473067,"county"
"ibge","brazil_NA_moraujo","brazil_ceara_moraujo",-3.461666377,-40.67941838,"county"
"ibge","brazil_NA_mucambo","brazil_ceara_mucambo",-3.898256809,-40.75532049,"county"
"ibge","brazil_NA_nova russas","brazil_ceara_nova russas",-4.679792757,-40.52842345,"county"
"ibge","brazil_NA_novo oriente","brazil_ceara_novo oriente",-5.592829463,-40.77120614,"county"
"ibge","brazil_NA_ocara","brazil_ceara_ocara",-4.52753491,-38.5078363,"county"
"ibge","brazil_NA_oros","brazil_ceara_oros",-6.243971881,-38.94435682,"county"
"ibge","brazil_NA_pacajus","brazil_ceara_pacajus",-4.184020895,-38.49847822,"county"
"ibge","brazil_NA_pacoti","brazil_ceara_pacoti",-4.198113338,-38.90334721,"county"
"ibge","brazil_NA_pacuja","brazil_ceara_pacuja",-4.001126906,-40.69010555,"county"
"ibge","brazil_NA_palhano","brazil_ceara_palhano",-4.707124827,-38.02869934,"county"
"ibge","brazil_NA_palmacia","brazil_ceara_palmacia",-4.126427664,-38.83940087,"county"
"ibge","brazil_NA_paracuru","brazil_ceara_paracuru",-3.480664725,-39.03953633,"county"
"ibge","brazil_NA_paraipaba","brazil_ceara_paraipaba",-3.426068308,-39.18331975,"county"
"ibge","brazil_NA_parambu","brazil_ceara_parambu",-6.30505344,-40.62822919,"county"
"ibge","brazil_NA_paramoti","brazil_ceara_paramoti",-4.160748686,-39.39877913,"county"
"ibge","brazil_NA_penaforte","brazil_ceara_penaforte",-7.771796747,-39.05165796,"county"
"ibge","brazil_NA_pentecoste","brazil_ceara_pentecoste",-3.852817569,-39.14962156,"county"
"ibge","brazil_NA_pereiro","brazil_ceara_pereiro",-6.040792617,-38.48883776,"county"
"ibge","brazil_NA_pindoretama","brazil_ceara_pindoretama",-4.056558733,-38.3115964,"county"
"ibge","brazil_NA_piquet carneiro","brazil_ceara_piquet carneiro",-5.863450488,-39.45187051,"county"
"ibge","brazil_NA_pires ferreira","brazil_ceara_pires ferreira",-4.259041407,-40.58258726,"county"
"ibge","brazil_NA_poranga","brazil_ceara_poranga",-4.799079193,-41.07711112,"county"
"ibge","brazil_NA_porteiras","brazil_ceara_porteiras",-7.543398018,-39.10737984,"county"
"ibge","brazil_NA_potengi","brazil_ceara_potengi",-7.072547246,-40.03695428,"county"
"ibge","brazil_NA_potiretama","brazil_ceara_potiretama",-5.749826244,-38.1674266,"county"
"ibge","brazil_NA_quiterianopolis","brazil_ceara_quiterianopolis",-5.871951384,-40.76112602,"county"
"ibge","brazil_NA_quixada","brazil_ceara_quixada",-4.954795667,-38.94717001,"county"
"ibge","brazil_NA_quixelo","brazil_ceara_quixelo",-6.169992798,-39.11926798,"county"
"ibge","brazil_NA_quixeramobim","brazil_ceara_quixeramobim",-5.243874216,-39.33017062,"county"
"ibge","brazil_NA_quixere","brazil_ceara_quixere",-5.087418043,-37.8619133,"county"
"ibge","brazil_NA_reriutaba","brazil_ceara_reriutaba",-4.118577657,-40.61538704,"county"
"ibge","brazil_NA_russas","brazil_ceara_russas",-4.842700185,-38.15124932,"county"
"ibge","brazil_NA_saboeiro","brazil_ceara_saboeiro",-6.484628966,-39.8893546,"county"
"ibge","brazil_NA_salitre","brazil_ceara_salitre",-7.221751106,-40.37683146,"county"
"ibge","brazil_NA_santana acarau","brazil_ceara_santana acarau",-3.461583063,-40.16479366,"county"
"ibge","brazil_NA_santana cariri","brazil_ceara_santana cariri",-7.207423152,-39.76825918,"county"
"ibge","brazil_NA_santa quiteria","brazil_ceara_santa quiteria",-4.340881051,-40.04247082,"county"
"ibge","brazil_NA_sao benedito","brazil_ceara_sao benedito",-4.041209814,-40.97374791,"county"
"ibge","brazil_NA_sao joao jaguaribe","brazil_ceara_sao joao jaguaribe",-5.326125504,-38.27364437,"county"
"ibge","brazil_NA_sao luis curu","brazil_ceara_sao luis curu",-3.645893069,-39.26489208,"county"
"ibge","brazil_NA_senador pompeu","brazil_ceara_senador pompeu",-5.580272323,-39.43793035,"county"
"ibge","brazil_NA_senador sa","brazil_ceara_senador sa",-3.271648055,-40.45894321,"county"
"ibge","brazil_NA_sobral","brazil_ceara_sobral",-3.684857,-40.372734,"county"
"ibge","brazil_NA_solonopole","brazil_ceara_solonopole",-5.776877892,-39.00276744,"county"
"ibge","brazil_NA_tabuleiro norte","brazil_ceara_tabuleiro norte",-5.325095904,-38.04435114,"county"
"ibge","brazil_NA_tamboril","brazil_ceara_tamboril",-4.927281885,-40.33592387,"county"
"ibge","brazil_NA_tarrafas","brazil_ceara_tarrafas",-6.736489731,-39.74906232,"county"
"ibge","brazil_NA_taua","brazil_ceara_taua",-5.936993984,-40.2594277,"county"
"ibge","brazil_NA_tejucuoca","brazil_ceara_tejucuoca",-3.933633105,-39.5847412,"county"
"ibge","brazil_NA_tiangua","brazil_ceara_tiangua",-3.737235405,-41.05543733,"county"
"ibge","brazil_NA_trairi","brazil_ceara_trairi",-3.338091874,-39.35343222,"county"
"ibge","brazil_NA_tururu","brazil_ceara_tururu",-3.585531,-39.432636,"county"
"ibge","brazil_NA_ubajara","brazil_ceara_ubajara",-3.866790947,-41.00374116,"county"
"ibge","brazil_NA_umari","brazil_ceara_umari",-6.623567385,-38.73108726,"county"
"ibge","brazil_NA_umirim","brazil_ceara_umirim",-3.685996827,-39.38654414,"county"
"ibge","brazil_NA_uruburetama","brazil_ceara_uruburetama",-3.622846667,-39.51614696,"county"
"ibge","brazil_NA_uruoca","brazil_ceara_uruoca",-3.321270255,-40.68005053,"county"
"ibge","brazil_NA_varjota","brazil_ceara_varjota",-4.168047935,-40.49463305,"county"
"ibge","brazil_NA_varzea alegre","brazil_ceara_varzea alegre",-6.772246563,-39.29820618,"county"
"ibge","brazil_NA_vicosa ceara","brazil_ceara_vicosa ceara",-3.54511515,-41.13596041,"county"
"ibge","brazil_NA_acari","brazil_rio grande norte_acari",-6.409398694,-36.64996517,"county"
"ibge","brazil_NA_acu","brazil_rio grande norte_acu",-5.521461997,-37.00991951,"county"
"ibge","brazil_NA_afonso bezerra","brazil_rio grande norte_afonso bezerra",-5.47138151,-36.59992744,"county"
"ibge","brazil_NA_agua nova","brazil_rio grande norte_agua nova",-6.208889249,-38.30869816,"county"
"ibge","brazil_NA_alexandria","brazil_rio grande norte_alexandria",-6.36443234,-37.98924204,"county"
"ibge","brazil_NA_almino afonso","brazil_rio grande norte_almino afonso",-6.154215879,-37.76271333,"county"
"ibge","brazil_NA_alto rodrigues","brazil_rio grande norte_alto rodrigues",-5.362259187,-36.72348054,"county"
"ibge","brazil_NA_angicos","brazil_rio grande norte_angicos",-5.646127221,-36.55714451,"county"
"ibge","brazil_NA_antonio martins","brazil_rio grande norte_antonio martins",-6.219439381,-37.92496883,"county"
"ibge","brazil_NA_apodi","brazil_rio grande norte_apodi",-5.628385448,-37.83552859,"county"
"ibge","brazil_NA_ares","brazil_rio grande norte_ares",-6.194016323,-35.20960877,"county"
"ibge","brazil_NA_baia formosa","brazil_rio grande norte_baia formosa",-6.435720891,-35.04484304,"county"
"ibge","brazil_NA_barcelona","brazil_rio grande norte_barcelona",-5.960808559,-35.92163888,"county"
"ibge","brazil_NA_bento fernandes","brazil_rio grande norte_bento fernandes",-5.675833215,-35.81175528,"county"
"ibge","brazil_NA_bodo","brazil_rio grande norte_bodo",-5.962806171,-36.44156573,"county"
"ibge","brazil_NA_caicara norte","brazil_rio grande norte_caicara norte",-5.17610628,-36.08370925,"county"
"ibge","brazil_NA_caicara rio vento","brazil_rio grande norte_caicara rio vento",-5.765954944,-36.02619687,"county"
"ibge","brazil_NA_caico","brazil_rio grande norte_caico",-6.46792675,-37.03803505,"county"
"ibge","brazil_NA_campo redondo","brazil_rio grande norte_campo redondo",-6.237816402,-36.2088793,"county"
"ibge","brazil_NA_canguaretama","brazil_rio grande norte_canguaretama",-6.395097269,-35.14798743,"county"
"ibge","brazil_NA_carnauba dantas","brazil_rio grande norte_carnauba dantas",-6.553236647,-36.54849905,"county"
"ibge","brazil_NA_carnaubais","brazil_rio grande norte_carnaubais",-5.255871202,-36.85670291,"county"
"ibge","brazil_NA_ceara mirim","brazil_rio grande norte_ceara mirim",-5.596651732,-35.39348443,"county"
"ibge","brazil_NA_cerro cora","brazil_rio grande norte_cerro cora",-5.989190832,-36.32702811,"county"
"ibge","brazil_NA_coronel ezequiel","brazil_rio grande norte_coronel ezequiel",-6.357164883,-36.19596202,"county"
"ibge","brazil_NA_coronel joao pessoa","brazil_rio grande norte_coronel joao pessoa",-6.255449935,-38.42281626,"county"
"ibge","brazil_NA_cruzeta","brazil_rio grande norte_cruzeta",-6.355844237,-36.82503733,"county"
"ibge","brazil_NA_currais novos","brazil_rio grande norte_currais novos",-6.22344421,-36.44345037,"county"
"ibge","brazil_NA_doutor severiano","brazil_rio grande norte_doutor severiano",-6.114795684,-38.39901814,"county"
"ibge","brazil_NA_encanto","brazil_rio grande norte_encanto",-6.13418396,-38.30635563,"county"
"ibge","brazil_NA_equador","brazil_rio grande norte_equador",-6.881971316,-36.66586851,"county"
"ibge","brazil_NA_espirito santo","brazil_rio grande norte_espirito santo",-6.304503746,-35.30584262,"county"
"ibge","brazil_NA_extremoz","brazil_rio grande norte_extremoz",-5.685194658,-35.26732684,"county"
